College,Degree,Regulation,Branch,Specialization,Semester,Subject Code,Subject Name,Subject Type,Credits,Theory/Lab,Is Compulsory,Is Elective,Elective Group,Credit Source,Credit Status,Verification Status,Source URL,Source Document,Notes
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,2,20ES2006,Digital Logic Design,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20ES2006.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,2,20ES2005,Data Structures,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20ES2005.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,2,20ES2105,Data Structures through C Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20ES2105.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,2,20PH2102,Applied Physics Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20PH2102.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,2,20ES2106,Digital Logic Design Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20ES2106.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,2,20MC2501,Universal Human Values,AUDIT_COURSE,0.0,Audit,False,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20MC2501.pdf,AICTE Suggested Audit Course
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20ES3019,Discrete Structures,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20ES3019.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20CS3001,CSE Core Theory I,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS3001.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20CS3002,Computer Organization,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS3002.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20CS3003,Theory of Computation,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS3003.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20CS3004,Object Oriented Programming through C++,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS3004.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20CS3101,Software Engineering Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS3101.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20CS3104,OOP through C++ Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS3104.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20CS3108,FOSS Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS3108.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20CS3201,Python Programming Skill Course,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS3201.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,3,20MC3502,Environmental Science,AUDIT_COURSE,0.0,Audit,False,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20MC3502.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20ES4009,Object Oriented Programming through Java,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20ES4009.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20MA4006,Probability and Statistics,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20MA4006.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20CS4006,Operating Systems,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS4006.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20CS4009,Compiler Design,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS4009.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20HS4002,Managerial Economics & Financial Accountancy,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20HS4002.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20ES4109,Java Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20ES4109.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20CS4106,Operating Systems Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS4106.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20CS4109,Compiler Design Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS4109.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,4,20CS4203,R Programming Skill Course,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS4203.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20CS5018,Design & Analysis of Algorithms,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS5018.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20CS5012,Computer Networks,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS5012.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20CS5019,Database Management Systems,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS5019.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20CS5119,DBMS Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS5119.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20CS5112,Computer Networks Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS5112.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20CS5205,AWS Cloud Practitioner Skill Course,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS5205.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20MC5503,Essence of Indian Traditional Knowledge,AUDIT_COURSE,0.0,Audit,False,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20MC5503.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20IO5316,IoT & Embedded Elective Track Option A,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20IO5316.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,5,20IO5320,CSE Principles Track Option B,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20IO5320.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20CS6033,Data Warehousing and Mining,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS6033.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20IO6022,Mobile Computing,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20IO6022.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20CS6026,Web Technologies,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS6026.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20CS6133,Data Mining Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS6133.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20CS6126,Web Technologies Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CS6126.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20HS6209,Employability & Corporate Readiness Skills,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20HS6209.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20MC6504,Indian Constitution,AUDIT_COURSE,0.0,Audit,False,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20MC6504.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20IO6336,Advanced IoT & Embedded Elective II Option A,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20IO6336.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20IO6337,CSE Testing & Quality Option B,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20IO6337.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20ME5431,Green Engineering Systems (MECH),OPEN_ELECTIVE,3.0,Theory,False,True,Open Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Open-Electives-AR20.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,6,20CE5428,Air Pollution Control (CIVIL),OPEN_ELECTIVE,3.0,Theory,False,True,Open Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Open-Electives-AR20.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,7,20IO7001,IoT & Embedded Advanced Systems,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR20-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,7,20IO7801,CSE Project Work Phase I,PROJECT,3.0,Project,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR20-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,7,20IO7322,IoT & Embedded Frontier Option A,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective III,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR20-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,7,20IO7323,CSE Emerging Option B,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective III,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR20-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,7,20HS7403,Management Science,OPEN_ELECTIVE,3.0,Theory,False,True,Open Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Open-Electives-AR20.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,7,20HS7404,Industrial Engineering & Management,OPEN_ELECTIVE,3.0,Theory,False,True,Open Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Open-Electives-AR20.pdf,
Raghu Engineering College,B.Tech,AR20,CSE,IoT & Embedded,8,20IO8901,"Project Work, Seminar & Internship In Industry",PROJECT,12.0,Project,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,20CE8901.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,1,20MA1001,Calculus,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20MA1001.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,1,20PH1001,Applied Physics,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CH1002.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,1,20HS1001,English for Communication,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20HS1001.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,1,20ES1014,Computer Engineering Workshop,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES1014.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,1,20ES1008,Programming for Problem Solving using C,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES1008.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,1,20HS1101,English Language Communication Skills Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20HS1101.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,1,20PH1101,Applied Chemistry Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CH1102.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,1,20ES1108,Programming for Problem Solving using C Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES1108.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20MA2003,Numerical Techniques and Vector Spaces,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20MA2003.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20CH2001,Applied Physics,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20PH2002.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20MA2002,Linear Algebra and Vector Calculus,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20MA2002.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20ES2006,Digital Logic Design,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES2006.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20ES2005,ECE Engineering Science,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES2005.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20ES2105,Data Structures through C Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES2105.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20PH2102,Applied Physics Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20PH2102.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20ES2106,Digital Logic Design Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES2106.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,2,20MC2501,Universal Human Values,AUDIT_COURSE,0.0,Audit,False,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20MC2501.pdf,AICTE Suggested Audit Course
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20ES3019,Discrete Structures,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES3019.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20EC3001,ECE Core Theory I,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS3001.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20EC3002,ECE Core Theory II,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS3002.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20EC3003,ECE Core Theory III,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS3003.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20EC3004,Object Oriented Programming through C++,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS3004.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20CS3101,ECE Lab I,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS3101.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20CS3104,OOP through C++ Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS3104.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20CS3108,FOSS Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS3108.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20CS3201,Python Programming Skill Course,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS3201.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,3,20MC3502,Environmental Science,AUDIT_COURSE,0.0,Audit,False,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20MC3502.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20ES4009,Object Oriented Programming through Java,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES4009.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20MA4006,Probability and Statistics,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20MA4006.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20EC4006,ECE Systems,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS4006.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20EC4009,ECE Design,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS4009.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20HS4002,Managerial Economics & Financial Accountancy,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20HS4002.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20ES4109,Java Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20ES4109.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20CS4106,Operating Systems Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS4106.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20CS4109,Compiler Design Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS4109.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,4,20CS4203,R Programming Skill Course,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS4203.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20EC5018,ECE Core V,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS5018.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20EC5012,ECE Core VI,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS5012.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20EC5019,ECE Core VII,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS5019.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20CS5119,DBMS Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS5119.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20CS5112,Computer Networks Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS5112.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20CS5205,AWS Cloud Practitioner Skill Course,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS5205.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20MC5503,Essence of Indian Traditional Knowledge,AUDIT_COURSE,0.0,Audit,False,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20MC5503.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20EC5316,VLSI & Embedded Systems Elective Track Option A,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20EC5316.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,5,20EC5320,ECE Principles Track Option B,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20EC5320.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,6,20EC6033,ECE Core VIII,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS6033.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,6,20EC6022,ECE Core IX,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20IO6022.pdf,
Raghu Engineering College,B.Tech,AR20,ECE,VLSI & Embedded Systems,6,20EC6026,ECE Core X,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/ece-dept/ece-course-structure/,20CS6026.pdf,
